payment_id,payment_method,payment_status,payment_amount
6475_1,Cash,Pending,405.0
6480_1,Amex,Pending,596.0
6483_1,Discover,Paid,645.0
6484_1,Visa,Pending,208.0
6485_1,MasterCard,Pending,252.0
6487_1,Cash,Paid,122.0
6488_1,Amex,Paid,69.0
6489_1,Discover,Paid,336.0
6491_1,Amex,Pending,744.0
6493_1,MasterCard,Paid,316.0
6497_1,Amex,Paid,1065.0
6498_1,MasterCard,Pending,147.0
6499_1,Cash,Paid,735.0
6500_1,Visa,Paid,258.0
6504_1,Cash,Pending,166.0
6505_1,MasterCard,Paid,420.0
6506_1,Discover,Paid,414.0
6508_1,Amex,Pending,750.0
6509_1,Cash,Pending,828.0
6511_1,MasterCard,Pending,316.0
6513_1,Amex,Pending,126.0
6518_1,Amex,Pending,90.0
6519_1,Discover,Pending,246.0
6520_1,Visa,Paid,144.0
6526_1,Cash,Paid,520.0
6527_1,Cash,Paid,142.0
6528_1,Visa,Pending,426.0
6529_1,MasterCard,Pending,687.0
6530_1,Discover,Paid,492.0
6535_1,MasterCard,Paid,258.0
6539_1,Amex,Paid,896.0
6540_1,Cash,Pending,224.0
6544_1,Cash,Paid,448.0
6545_1,Visa,Paid,1215.0
6546_1,Visa,Pending,74.0
6547_1,MasterCard,Pending,154.0
6549_1,MasterCard,Paid,214.0
6553_1,Cash,Pending,288.0
6554_1,Amex,Paid,472.0
6555_1,Visa,Pending,395.0
6557_1,Discover,Paid,267.0
6558_1,Amex,Paid,828.0
6559_1,Cash,Pending,500.0
6560_1,Cash,Paid,79.0
6561_1,Cash,Paid,730.0
6563_1,MasterCard,Paid,1065.0
6564_1,MasterCard,Paid,170.0
6565_1,Amex,Paid,124.0
6566_1,Amex,Paid,678.0
6567_1,MasterCard,Paid,488.0
6568_1,Discover,Pending,426.0
6569_1,Cash,Paid,512.0
6574_1,Amex,Pending,261.0
6576_1,Amex,Paid,216.0
6581_1,Amex,Paid,316.0
6583_1,Visa,Pending,240.0
6587_1,MasterCard,Paid,213.0
6591_1,Amex,Paid,360.0
6592_1,Cash,Pending,699.0
6595_1,Visa,Pending,642.0
6598_1,Visa,Paid,928.0
6600_1,MasterCard,Pending,1180.0
6604_1,MasterCard,Paid,1120.0
6608_1,Discover,Pending,242.0
6610_1,Visa,Pending,246.0
6611_1,Discover,Paid,625.0
6612_1,Cash,Paid,390.0
6615_1,Amex,Paid,424.0
6616_1,Visa,Paid,410.0
6617_1,Amex,Paid,610.0
6626_1,Visa,Pending,300.0
6632_1,Discover,Pending,296.0
6633_1,Visa,Paid,65.0
6634_1,MasterCard,Paid,484.0
6635_1,Amex,Paid,201.0
6636_1,Amex,Pending,420.0
6639_1,Discover,Paid,844.0
6640_1,MasterCard,Pending,136.0
6641_1,Amex,Pending,316.0
6642_1,MasterCard,Paid,121.0
6643_1,Visa,Pending,258.0
6646_1,Discover,Paid,133.0
6647_1,Cash,Pending,444.0
6650_1,Cash,Paid,87.0
6655_1,Discover,Paid,442.0
6656_1,MasterCard,Paid,988.0
6658_1,Cash,Pending,212.0
6659_1,Amex,Paid,234.0
6660_1,Amex,Paid,472.0
6661_1,Discover,Paid,458.0
6665_1,Discover,Pending,250.0
6668_1,Amex,Pending,290.0
6671_1,Amex,Pending,183.0
6672_1,Amex,Paid,67.0
6680_1,Amex,Pending,124.0
6682_1,Amex,Paid,201.0
6683_1,MasterCard,Pending,186.0
6685_1,Cash,Pending,178.0
6686_1,Amex,Pending,136.0
6691_1,Cash,Pending,324.0
6693_1,Visa,Pending,231.0
6694_1,Visa,Paid,356.0
6699_1,MasterCard,Pending,136.0
6703_1,Cash,Pending,1105.0
6705_1,MasterCard,Pending,1245.0
6707_1,Cash,Paid,740.0
6708_1,Cash,Paid,444.0
6710_1,MasterCard,Pending,417.0
6711_1,Cash,Pending,411.0
6712_1,MasterCard,Pending,474.0
6713_1,Discover,Pending,375.0
6719_1,Discover,Paid,192.0
6721_1,Amex,Pending,90.0
6722_1,MasterCard,Paid,128.0
6723_1,Discover,Pending,222.0
6724_1,MasterCard,Paid,1080.0
6729_1,MasterCard,Pending,414.0
6731_1,Cash,Pending,1015.0
6734_1,Visa,Paid,86.0
6737_1,Visa,Pending,64.0
6740_1,MasterCard,Pending,262.0
6741_1,Visa,Paid,844.0
6743_1,Cash,Pending,345.0
6744_1,MasterCard,Pending,484.0
6748_1,Cash,Pending,67.0
6749_1,Cash,Pending,60.0
6750_1,Cash,Paid,127.0
6751_1,Amex,Pending,908.0
6752_1,Cash,Pending,438.0
6754_1,Amex,Pending,205.0
6756_1,Discover,Paid,356.0
6757_1,MasterCard,Pending,750.0
6759_1,Discover,Paid,446.0
6760_1,Cash,Pending,268.0
6762_1,Amex,Pending,500.0
6765_1,Amex,Pending,65.0
6766_1,MasterCard,Paid,142.0
6768_1,Cash,Paid,552.0
6770_1,Cash,Paid,264.0
6772_1,Cash,Paid,240.0
6773_1,Cash,Pending,402.0
6774_1,MasterCard,Paid,504.0
6775_1,MasterCard,Pending,1140.0
6776_1,Visa,Paid,1205.0
6778_1,Cash,Pending,240.0
6782_1,Visa,Pending,412.0
6784_1,MasterCard,Pending,240.0
6786_1,MasterCard,Paid,625.0
6787_1,Visa,Paid,129.0
6790_1,Discover,Paid,130.0
6791_1,Discover,Paid,300.0
6793_1,MasterCard,Pending,120.0
6794_1,Visa,Paid,356.0
6795_1,Amex,Paid,134.0
6797_1,Amex,Paid,144.0
6798_1,Visa,Paid,330.0
6802_1,MasterCard,Paid,226.0
6803_1,Visa,Paid,248.0
6805_1,Amex,Paid,916.0
6806_1,Visa,Pending,708.0
6807_1,Amex,Pending,486.0
6810_1,MasterCard,Pending,135.0
6811_1,MasterCard,Pending,130.0
6813_1,MasterCard,Paid,156.0
6816_1,Cash,Pending,408.0
6819_1,Amex,Paid,89.0
6820_1,Cash,Paid,124.0
6822_1,Cash,Paid,325.0
6824_1,Amex,Pending,363.0
6829_1,Visa,Paid,288.0
6830_1,Cash,Pending,928.0
6832_1,Visa,Paid,213.0
6833_1,MasterCard,Paid,480.0
6835_1,Discover,Pending,87.0
6836_1,Cash,Paid,61.0
6837_1,Amex,Paid,960.0
6838_1,Visa,Paid,124.0
6839_1,Cash,Pending,496.0
6840_1,Visa,Pending,572.0
6841_1,Amex,Paid,267.0
6842_1,Discover,Pending,420.0
6843_1,Amex,Pending,648.0
6844_1,MasterCard,Pending,278.0
6845_1,MasterCard,Paid,452.0
6849_1,Amex,Paid,447.0
6853_1,MasterCard,Pending,250.0
6854_1,Cash,Paid,572.0
6855_1,Visa,Paid,280.0
6856_1,MasterCard,Paid,150.0
6857_1,MasterCard,Pending,520.0
6858_1,Discover,Paid,524.0
6859_1,MasterCard,Pending,120.0
6862_1,Discover,Pending,150.0
6863_1,MasterCard,Pending,200.0
6865_1,Discover,Pending,405.0
6867_1,Discover,Pending,136.0
6868_1,Discover,Paid,261.0
6870_1,Visa,Pending,247.0
6872_1,Cash,Paid,131.0
6873_1,Visa,Paid,125.0
6875_1,MasterCard,Paid,248.0
6881_1,Cash,Paid,244.0
6882_1,Discover,Paid,316.0
6883_1,MasterCard,Pending,84.0
6885_1,Discover,Paid,78.0
6886_1,Amex,Pending,65.0
6891_1,Visa,Paid,378.0
6892_1,Discover,Paid,141.0
6894_1,Cash,Paid,248.0
6895_1,Amex,Pending,203.0
6896_1,Cash,Paid,468.0
6898_1,Discover,Paid,438.0
6899_1,Discover,Paid,224.0
6902_1,Visa,Pending,248.0
6904_1,Discover,Pending,442.0
6906_1,Cash,Pending,325.0
6907_1,Amex,Paid,64.0
6908_1,Amex,Paid,242.0
6909_1,Discover,Paid,411.0
6911_1,Discover,Pending,300.0
6912_1,Amex,Paid,221.0
6913_1,Visa,Paid,264.0
6914_1,Cash,Pending,134.0
6915_1,Discover,Paid,568.0
6917_1,Visa,Paid,648.0
6919_1,Cash,Pending,270.0
6920_1,Cash,Paid,369.0
6921_1,Cash,Paid,470.0
6922_1,Cash,Paid,450.0
6924_1,Discover,Paid,125.0
6932_1,Discover,Pending,992.0
6935_1,Visa,Paid,420.0
6937_1,Visa,Paid,267.0
6938_1,Visa,Paid,430.0
6939_1,Visa,Paid,454.0
6940_1,Visa,Pending,228.0
6941_1,MasterCard,Paid,186.0
6942_1,Discover,Pending,89.0
6943_1,MasterCard,Paid,84.0
6944_1,Cash,Paid,715.0
6945_1,Cash,Pending,164.0
6946_1,MasterCard,Pending,290.0
6947_1,Amex,Paid,84.0
6949_1,Discover,Pending,123.0
6950_1,Discover,Pending,448.0
6951_1,Cash,Paid,896.0
6954_1,Visa,Pending,286.0
6955_1,MasterCard,Paid,240.0
6956_1,Visa,Paid,456.0
6957_1,Visa,Paid,227.0
6960_1,Visa,Pending,490.0
6963_1,Amex,Paid,278.0
6968_1,Cash,Pending,356.0
6974_1,Cash,Paid,681.0
6975_1,Amex,Pending,423.0
6976_1,MasterCard,Pending,152.0
6978_1,MasterCard,Paid,1120.0
6990_1,Visa,Paid,588.0
6992_1,Amex,Paid,256.0
6993_1,Cash,Paid,286.0
6995_1,Amex,Pending,80.0
6997_1,Visa,Pending,1085.0
6998_1,Visa,Paid,624.0
6999_1,Amex,Pending,126.0
7006_1,Cash,Pending,228.0
7007_1,Discover,Paid,128.0
7008_1,Amex,Pending,126.0
7009_1,Cash,Pending,231.0
7011_1,Discover,Pending,87.0
7012_1,Amex,Paid,268.0
7013_1,Amex,Paid,516.0
7014_1,Discover,Pending,264.0
7015_1,MasterCard,Paid,222.0
7016_1,Visa,Paid,280.0
7017_1,MasterCard,Pending,82.0
7019_1,Cash,Pending,180.0
7021_1,Discover,Pending,625.0
7025_1,Cash,Paid,438.0
7026_1,Visa,Paid,211.0
7029_1,Amex,Pending,544.0
7031_1,MasterCard,Paid,672.0
7032_1,MasterCard,Pending,708.0
7033_1,Amex,Pending,340.0
7035_1,Visa,Pending,198.0
7036_1,Discover,Paid,198.0
7037_1,Visa,Pending,426.0
7038_1,Visa,Pending,435.0
7039_1,Amex,Pending,149.0
7044_1,Amex,Paid,615.0
7046_1,Visa,Pending,620.0
7049_1,Cash,Pending,450.0
7050_1,MasterCard,Paid,242.0
7052_1,Cash,Paid,258.0
7055_1,Visa,Pending,152.0
7059_1,Visa,Paid,254.0
7061_1,Cash,Pending,540.0
7062_1,Cash,Pending,603.0
7064_1,MasterCard,Pending,468.0
7066_1,Cash,Pending,252.0
7069_1,Discover,Pending,206.0
7070_1,Discover,Pending,330.0
7071_1,Cash,Paid,695.0
7072_1,Visa,Pending,708.0
7075_1,Discover,Pending,276.0
7076_1,Cash,Paid,282.0
7078_1,Amex,Pending,218.0
7080_1,Amex,Paid,438.0
7081_1,Cash,Pending,635.0
7086_1,Discover,Paid,240.0
7089_1,Discover,Pending,381.0
7090_1,Discover,Pending,143.0
7093_1,Visa,Pending,270.0
7096_1,Cash,Pending,124.0
7097_1,Cash,Paid,1240.0
7099_1,Cash,Paid,140.0
7100_1,Amex,Pending,278.0
7101_1,Amex,Paid,208.0
7102_1,Amex,Paid,420.0
7104_1,Cash,Pending,123.0
7106_1,MasterCard,Paid,206.0
7107_1,Discover,Pending,408.0
7112_1,MasterCard,Paid,1070.0
7115_1,Amex,Pending,201.0
7119_1,Cash,Paid,1210.0
7120_1,Discover,Paid,144.0
7121_1,Visa,Paid,247.0
7123_1,Visa,Pending,213.0
7129_1,Visa,Paid,234.0
7133_1,Amex,Paid,308.0
7136_1,Amex,Pending,87.0
7137_1,Cash,Paid,216.0
7140_1,Amex,Paid,214.0
7144_1,MasterCard,Pending,328.0
7145_1,Amex,Paid,464.0
7149_1,MasterCard,Paid,300.0
7153_1,Visa,Paid,201.0
7156_1,Amex,Paid,75.0
7157_1,Amex,Pending,81.0
7161_1,Cash,Paid,872.0
7162_1,Visa,Pending,274.0
7163_1,Visa,Pending,136.0
7166_1,Visa,Paid,80.0
7167_1,MasterCard,Pending,166.0
7168_1,Cash,Paid,438.0
7172_1,Amex,Pending,131.0
7175_1,Cash,Pending,207.0
7176_1,Amex,Paid,548.0
7177_1,Amex,Pending,284.0
7179_1,Cash,Paid,239.0
7181_1,Visa,Pending,128.0
7183_1,MasterCard,Pending,238.0
7184_1,MasterCard,Pending,244.0
7189_1,Cash,Paid,1200.0
7190_1,MasterCard,Paid,738.0
7191_1,Discover,Paid,256.0
7193_1,MasterCard,Paid,305.0
7194_1,Discover,Paid,288.0
7196_1,Amex,Paid,66.0
7199_1,Cash,Paid,126.0
7203_1,Visa,Pending,154.0
7209_1,Discover,Paid,268.0
7210_1,Cash,Paid,225.0
7211_1,Cash,Pending,395.0
7214_1,Amex,Pending,605.0
7215_1,Visa,Paid,996.0
7219_1,MasterCard,Paid,340.0
7221_1,Discover,Paid,832.0
7222_1,Amex,Paid,411.0
7225_1,MasterCard,Pending,234.0
7227_1,Cash,Paid,625.0
7228_1,MasterCard,Pending,125.0
7231_1,Visa,Pending,1020.0
7234_1,Cash,Pending,213.0
7235_1,Cash,Pending,75.0
7238_1,Amex,Paid,504.0
7241_1,Amex,Pending,174.0
7245_1,MasterCard,Pending,282.0
7247_1,Amex,Pending,242.0
7250_1,Cash,Pending,81.0
7253_1,Amex,Pending,176.0
7256_1,MasterCard,Paid,138.0
7257_1,Discover,Paid,438.0
7258_1,MasterCard,Paid,548.0
7259_1,Cash,Pending,715.0
7260_1,Amex,Paid,580.0
7264_1,Amex,Pending,486.0
7271_1,MasterCard,Paid,560.0
7273_1,Discover,Pending,220.0
7277_1,Discover,Pending,132.0
7279_1,MasterCard,Pending,372.0
7281_1,Visa,Pending,414.0
7282_1,Visa,Paid,79.0
7286_1,Cash,Paid,249.0
7287_1,MasterCard,Paid,444.0
7291_1,Discover,Paid,154.0
7293_1,Visa,Paid,133.0
7295_1,Visa,Paid,124.0
7296_1,Amex,Pending,636.0
7297_1,MasterCard,Paid,201.0
7299_1,MasterCard,Paid,255.0
7300_1,Cash,Pending,231.0
7301_1,Visa,Paid,123.0
7303_1,Discover,Pending,234.0
7304_1,Amex,Paid,261.0
7307_1,Visa,Paid,272.0
7309_1,Visa,Paid,408.0
7315_1,MasterCard,Pending,445.0
7318_1,Amex,Paid,741.0
7319_1,Visa,Paid,435.0
7321_1,Cash,Pending,420.0
7322_1,Discover,Paid,204.0
7327_1,Discover,Paid,300.0
7328_1,Amex,Pending,80.0
7331_1,Amex,Paid,89.0
7332_1,Cash,Paid,229.0
7334_1,Discover,Paid,168.0
7335_1,Visa,Pending,246.0
7339_1,Discover,Pending,201.0
7342_1,MasterCard,Paid,1215.0
7343_1,Amex,Paid,1030.0
7344_1,Cash,Paid,804.0
7345_1,Visa,Pending,432.0
7346_1,Cash,Pending,750.0
7347_1,Visa,Pending,128.0
7350_1,Visa,Paid,132.0
7355_1,Discover,Paid,414.0
7356_1,Discover,Pending,234.0
7359_1,Amex,Paid,246.0
7360_1,Visa,Paid,130.0
7364_1,MasterCard,Paid,1010.0
7367_1,Cash,Pending,360.0
7371_1,Cash,Paid,670.0
7372_1,Cash,Pending,1005.0
7373_1,Visa,Paid,1035.0
7374_1,Cash,Pending,300.0
7375_1,Amex,Pending,249.0
7376_1,Discover,Pending,1025.0
7383_1,Amex,Pending,450.0
7384_1,Visa,Pending,120.0
7385_1,Visa,Pending,670.0
7387_1,Visa,Pending,120.0
7389_1,MasterCard,Paid,504.0
7390_1,Visa,Pending,207.0
7391_1,MasterCard,Paid,669.0
7392_1,MasterCard,Paid,312.0
7393_1,Amex,Paid,126.0
7395_1,Cash,Paid,726.0
7396_1,Discover,Pending,370.0
7402_1,Amex,Paid,452.0
7403_1,Discover,Pending,284.0
7404_1,MasterCard,Paid,693.0
7405_1,Discover,Paid,657.0
7406_1,Visa,Pending,206.0
7407_1,Discover,Paid,132.0
7408_1,Visa,Pending,1095.0
7409_1,Amex,Pending,248.0
7410_1,MasterCard,Pending,280.0
7411_1,Visa,Paid,400.0
7416_1,MasterCard,Paid,85.0
7417_1,Visa,Pending,711.0
7418_1,MasterCard,Paid,231.0
7424_1,Discover,Paid,276.0
7427_1,Visa,Pending,606.0
7428_1,Visa,Pending,146.0
7429_1,Visa,Paid,201.0
7430_1,Cash,Pending,65.0
7434_1,Discover,Pending,248.0
7435_1,MasterCard,Pending,200.0
7437_1,Visa,Paid,430.0
7444_1,Discover,Paid,254.0
7448_1,Visa,Pending,250.0
7449_1,Discover,Paid,284.0
7451_1,Amex,Paid,144.0
7456_1,Cash,Pending,402.0
7457_1,MasterCard,Pending,282.0
7458_1,Cash,Pending,282.0
7459_1,Visa,Paid,296.0
7467_1,Cash,Pending,156.0
7468_1,MasterCard,Pending,496.0
7471_1,MasterCard,Pending,1250.0
7475_1,Amex,Paid,64.0
7484_1,MasterCard,Paid,83.0
7485_1,Amex,Paid,264.0
7486_1,MasterCard,Pending,968.0
7487_1,Amex,Pending,276.0
7489_1,Amex,Pending,260.0
7490_1,Amex,Pending,450.0
7491_1,Amex,Paid,180.0
7492_1,Cash,Pending,146.0
7493_1,Visa,Pending,725.0
7494_1,Amex,Paid,241.0
7495_1,Cash,Pending,478.0
7496_1,Discover,Paid,146.0
7502_1,Discover,Paid,122.0
7504_1,MasterCard,Pending,83.0
7505_1,Cash,Pending,63.0
7506_1,Amex,Paid,615.0
7510_1,Amex,Paid,242.0
7512_1,Cash,Pending,740.0
7513_1,Discover,Paid,258.0
7517_1,Discover,Pending,250.0
7518_1,Discover,Paid,450.0
7521_1,Cash,Paid,420.0
7527_1,Amex,Paid,211.0
7528_1,Discover,Paid,800.0
7529_1,Amex,Pending,284.0
7531_1,Amex,Pending,61.0
7534_1,Visa,Pending,340.0
7535_1,Amex,Pending,564.0
7536_1,Amex,Pending,156.0
7539_1,Cash,Pending,315.0
7542_1,Visa,Pending,162.0
7543_1,MasterCard,Pending,426.0
7547_1,MasterCard,Pending,462.0
7548_1,Discover,Pending,139.0
7549_1,Discover,Paid,316.0
7552_1,Visa,Pending,235.0
7554_1,Cash,Paid,446.0
7555_1,Visa,Pending,195.0
7556_1,MasterCard,Paid,390.0
7557_1,Discover,Pending,246.0
7558_1,Visa,Pending,375.0
7559_1,Cash,Pending,429.0
7561_1,Cash,Pending,72.0
7565_1,Visa,Pending,496.0
7569_1,MasterCard,Pending,270.0
7570_1,MasterCard,Pending,390.0
7571_1,Cash,Paid,750.0
7573_1,MasterCard,Paid,141.0
7574_1,Amex,Paid,468.0
7575_1,MasterCard,Paid,804.0
7576_1,Discover,Paid,214.0
7578_1,MasterCard,Paid,627.0
7579_1,Visa,Pending,264.0
7580_1,Cash,Paid,872.0
7581_1,MasterCard,Pending,665.0
7582_1,Amex,Paid,320.0
7584_1,Amex,Paid,133.0
7586_1,Discover,Paid,198.0
7587_1,Visa,Paid,536.0
7588_1,Discover,Pending,296.0
7590_1,Cash,Pending,148.0
7591_1,Visa,Pending,494.0
7592_1,Amex,Paid,229.0
7593_1,Discover,Paid,268.0
7595_1,Cash,Pending,496.0
7597_1,MasterCard,Pending,75.0
7598_1,Amex,Pending,252.0
7599_1,Visa,Pending,129.0
7602_1,Amex,Paid,142.0
7608_1,Visa,Paid,207.0
7609_1,MasterCard,Paid,210.0
7610_1,Visa,Pending,225.0
7611_1,Discover,Paid,916.0
7612_1,MasterCard,Paid,450.0
7613_1,Visa,Paid,944.0
7615_1,MasterCard,Pending,405.0
7616_1,Discover,Pending,352.0
7617_1,Discover,Pending,243.0
7618_1,Visa,Paid,1120.0
7619_1,MasterCard,Paid,405.0
7620_1,Amex,Pending,750.0
7621_1,Cash,Pending,264.0
7622_1,Cash,Pending,66.0
7623_1,Discover,Pending,624.0
7626_1,Discover,Pending,725.0
7628_1,Amex,Pending,146.0
7630_1,Discover,Pending,272.0
7631_1,Discover,Paid,150.0
7635_1,Cash,Paid,315.0
7637_1,MasterCard,Paid,201.0
7638_1,Amex,Pending,238.0
7639_1,MasterCard,Pending,249.0
7640_1,Cash,Pending,615.0
7641_1,Discover,Paid,462.0
7649_1,MasterCard,Pending,131.0
7650_1,Discover,Pending,496.0
7654_1,Visa,Paid,429.0
7656_1,Amex,Paid,126.0
7657_1,MasterCard,Pending,320.0
7660_1,MasterCard,Paid,278.0
7661_1,Visa,Paid,363.0
7664_1,Amex,Pending,142.0
7667_1,MasterCard,Paid,242.0
7672_1,Discover,Paid,162.0
7674_1,Cash,Paid,260.0
7675_1,Discover,Paid,278.0
7677_1,MasterCard,Paid,450.0
7678_1,MasterCard,Paid,132.0
7679_1,MasterCard,Paid,129.0
7680_1,Discover,Paid,700.0
7681_1,Discover,Paid,508.0
7684_1,Amex,Paid,130.0
7687_1,Cash,Paid,429.0
7696_1,MasterCard,Pending,246.0
7697_1,Visa,Pending,226.0
7698_1,Discover,Paid,438.0
7699_1,MasterCard,Paid,630.0
7704_1,MasterCard,Paid,532.0
7705_1,Cash,Paid,654.0
7708_1,Cash,Pending,405.0
7710_1,Amex,Pending,276.0
7714_1,Discover,Paid,360.0
7715_1,Amex,Paid,654.0
7716_1,Amex,Paid,158.0
7720_1,MasterCard,Paid,375.0
7723_1,Visa,Paid,90.0
7724_1,MasterCard,Pending,424.0
7725_1,Cash,Pending,714.0
7727_1,Cash,Paid,284.0
7729_1,Visa,Paid,405.0
7731_1,MasterCard,Pending,249.0
7732_1,MasterCard,Pending,360.0
7736_1,MasterCard,Paid,330.0
7738_1,MasterCard,Paid,411.0
7740_1,Visa,Paid,248.0
7742_1,Amex,Pending,1140.0
7743_1,MasterCard,Pending,536.0
7744_1,Discover,Pending,60.0
7745_1,Amex,Pending,474.0
7748_1,Cash,Paid,556.0
7750_1,Discover,Paid,996.0
7751_1,Cash,Pending,198.0
7752_1,Visa,Pending,992.0
7754_1,Discover,Pending,88.0
7755_1,Visa,Paid,122.0
7756_1,Cash,Pending,824.0
7758_1,Amex,Paid,274.0
7761_1,Amex,Pending,134.0
7762_1,Amex,Pending,600.0
7763_1,Visa,Paid,976.0
7765_1,MasterCard,Pending,147.0
7770_1,Amex,Pending,252.0
7772_1,MasterCard,Paid,450.0
7773_1,Discover,Paid,128.0
7774_1,Cash,Pending,715.0
7776_1,Amex,Pending,735.0
7785_1,Cash,Pending,152.0
7786_1,Amex,Pending,432.0
7791_1,Amex,Pending,207.0
7793_1,Cash,Paid,248.0
7794_1,Discover,Paid,129.0
7795_1,Cash,Pending,633.0
7796_1,Cash,Paid,237.0
7798_1,MasterCard,Paid,210.0
7799_1,Cash,Pending,252.0
7800_1,Visa,Pending,210.0
7801_1,Visa,Pending,564.0
7802_1,Discover,Pending,435.0
7807_1,Discover,Pending,223.0
7808_1,Amex,Pending,154.0
7809_1,Visa,Paid,592.0
7810_1,MasterCard,Pending,240.0
7811_1,Cash,Paid,1000.0
7812_1,Visa,Paid,381.0
7813_1,Discover,Paid,242.0
7821_1,Amex,Pending,458.0
7823_1,Amex,Paid,249.0
7824_1,Visa,Paid,282.0
7825_1,MasterCard,Paid,219.0
7828_1,Discover,Pending,150.0
7830_1,MasterCard,Pending,840.0
7832_1,Amex,Paid,168.0
7833_1,Discover,Paid,244.0
7834_1,Visa,Paid,639.0
7837_1,Cash,Paid,423.0
7841_1,Amex,Paid,332.0
7842_1,Amex,Paid,142.0
7844_1,Visa,Pending,592.0
7845_1,Cash,Pending,1010.0
7846_1,Cash,Paid,256.0
7847_1,Amex,Pending,235.0
7851_1,Visa,Paid,605.0
7852_1,Cash,Pending,146.0
7855_1,MasterCard,Paid,488.0
7859_1,Visa,Pending,150.0
7860_1,Visa,Paid,162.0
7863_1,Amex,Pending,375.0
7864_1,Cash,Paid,267.0
7865_1,Cash,Pending,1105.0
7867_1,Visa,Paid,230.0
7868_1,Discover,Pending,195.0
7871_1,Discover,Pending,213.0
7876_1,MasterCard,Pending,665.0
7877_1,Visa,Paid,144.0
7882_1,Discover,Paid,86.0
7883_1,Cash,Pending,222.0
7886_1,MasterCard,Pending,454.0
7891_1,Visa,Pending,864.0
7894_1,Visa,Pending,609.0
7895_1,Amex,Paid,490.0
7896_1,MasterCard,Paid,180.0
7897_1,Cash,Paid,243.0
7898_1,Amex,Paid,127.0
7899_1,Cash,Paid,308.0
7900_1,Discover,Paid,408.0
7903_1,Discover,Paid,228.0
7908_1,Visa,Paid,500.0
7912_1,Amex,Pending,645.0
7916_1,Visa,Paid,288.0
7919_1,MasterCard,Pending,147.0
7923_1,Discover,Paid,300.0
7924_1,Cash,Paid,136.0
7926_1,MasterCard,Paid,440.0
7930_1,MasterCard,Paid,948.0
7941_1,Amex,Paid,140.0
7946_1,MasterCard,Pending,332.0
7947_1,Amex,Paid,384.0
7950_1,Discover,Paid,642.0
7951_1,Cash,Paid,402.0
7954_1,Discover,Paid,240.0
7956_1,Amex,Pending,500.0
7957_1,Amex,Pending,261.0
7961_1,Visa,Pending,336.0
7964_1,Cash,Pending,130.0
7966_1,Discover,Pending,256.0
7970_1,MasterCard,Pending,654.0
7972_1,MasterCard,Paid,129.0
7973_1,MasterCard,Paid,211.0
7974_1,MasterCard,Pending,425.0
7976_1,Discover,Paid,264.0
7977_1,Discover,Paid,274.0
7978_1,Visa,Paid,252.0
7979_1,Amex,Paid,650.0
7981_1,Visa,Paid,960.0
7982_1,MasterCard,Paid,422.0
7985_1,MasterCard,Paid,237.0
28943_1,MasterCard,Paid,1000.0
28944_1,Discover,Pending,225.0
28945_1,Cash,Paid,462.0
28946_1,Discover,Pending,164.0
28947_1,Visa,Paid,432.0
28948_1,MasterCard,Pending,305.0
28949_1,Discover,Paid,234.0
28950_1,Cash,Paid,355.0
28951_1,MasterCard,Pending,252.0
28952_1,Discover,Paid,205.0
28953_1,MasterCard,Pending,126.0
28954_1,Visa,Pending,564.0
28955_1,MasterCard,Pending,912.0
28956_1,Visa,Paid,1185.0
28957_1,Amex,Pending,276.0
28958_1,Amex,Paid,154.0
28959_1,Visa,Paid,68.0
28960_1,Amex,Pending,180.0
28961_1,MasterCard,Paid,81.0
28962_1,Discover,Paid,84.0
28963_1,Discover,Paid,142.0
28964_1,Discover,Paid,316.0
28965_1,Amex,Pending,609.0
28966_1,MasterCard,Pending,639.0
28967_1,Cash,Paid,83.0
28968_1,MasterCard,Pending,272.0
28969_1,Visa,Paid,1000.0
28970_1,Cash,Paid,435.0
28971_1,Cash,Paid,213.0
28972_1,MasterCard,Pending,414.0
28973_1,Cash,Paid,260.0
28974_1,MasterCard,Paid,242.0
28975_1,Cash,Paid,207.0
28976_1,Discover,Pending,548.0
28977_1,Amex,Pending,908.0
28978_1,Visa,Pending,621.0
28979_1,Visa,Pending,162.0
28980_1,MasterCard,Paid,635.0
28981_1,Visa,Pending,435.0
28982_1,Visa,Pending,600.0
28983_1,Discover,Pending,231.0
28984_1,Cash,Paid,640.0
28985_1,Amex,Pending,264.0
28986_1,MasterCard,Pending,164.0
28987_1,MasterCard,Pending,735.0
28988_1,Discover,Pending,1160.0
28989_1,MasterCard,Pending,1230.0
28990_1,Amex,Paid,1085.0
28991_1,Visa,Paid,148.0
28992_1,Visa,Paid,256.0
28993_1,Visa,Pending,73.0
28994_1,Cash,Pending,396.0
28995_1,MasterCard,Pending,131.0
28996_1,MasterCard,Paid,247.0
28997_1,Discover,Pending,1070.0
28998_1,MasterCard,Pending,1070.0
28999_1,MasterCard,Paid,410.0
29000_1,MasterCard,Pending,350.0
29001_1,Amex,Paid,1110.0
29002_1,MasterCard,Paid,164.0
29003_1,Amex,Paid,146.0
29004_1,Amex,Pending,411.0
29005_1,Cash,Paid,856.0
29006_1,MasterCard,Paid,600.0
29007_1,Cash,Paid,284.0
29008_1,MasterCard,Pending,540.0
29009_1,Amex,Paid,72.0
29010_1,Discover,Pending,1160.0
29011_1,MasterCard,Pending,286.0
29012_1,Visa,Pending,264.0
29013_1,Discover,Pending,86.0
29014_1,Amex,Pending,290.0
